CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;SÃO FRANCISCO DO OESTE;Prefeito;ANIBAL LOPES DE FREITAS;40;PSB;Eleito;1.498;51,53;RN;2411908
30;SÃO GONÇALO DO AMARANTE;Prefeito;JAIME CALADO PEREIRA DOS SANTOS;22;PR;Eleito;27.113;57,64;RN;2412005
30;SÃO JOÃO DO SABUGI;Prefeito;ANIBAL PEREIRA DE ARAUJO;15;PMDB;Eleito;2.335;50,63;RN;2412104
30;SÃO JOSÉ DE MIPIBU;Prefeito;NORMA FERREIRA CALDAS;33;PMN;Eleito;11.942;55,71;RN;2412203
30;SÃO JOSÉ DO CAMPESTRE;Prefeito;LAERCIO JOSE DE OLIVEIRA;11;PP;Eleito;3.845;50,25;RN;2412302
30;SÃO JOSÉ DO SERIDÓ;Prefeito;JACKSON DANTAS;15;PMDB;Eleito;1.994;58,58;RN;2412401
30;SÃO MIGUEL;Prefeito;JOSÉ GALENO DIÓGENES TORQUATO;40;PSB;Eleito;7.512;58,45;RN;2412500
30;SÃO MIGUEL DO GOSTOSO;Prefeito;MIGUEL RODRIGUES TEIXEIRA;23;PPS;Eleito;2.812;52,60;RN;2412559
30;SÃO PAULO DO POTENGI;Prefeito;JOSÉ AZEVEDO LOPES;15;PMDB;Eleito;5.47;52,10;RN;2412609
30;SÃO PEDRO;Prefeito;JOAO DE DEUS GARCIA DE ARAUJO;40;PSB;Eleito;3.103;67,16;RN;2412708
30;SÃO RAFAEL;Prefeito;JOSE DE ARIMATÉIA BRÁZ;23;PPS;Eleito;2.505;42,53;RN;2412807
30;SÃO TOMÉ;Prefeito;ANTEOMAR PEREIRA DA SILVA;11;PP;Eleito;4.196;61,40;RN;2412906
30;SÃO VICENTE;Prefeito;FRANCISCO BEZERRA NETO;40;PSB;Eleito;2.973;77,14;RN;2413003
30;SENADOR ELÓI DE SOUZA;Prefeito;KERGINALDO MEDEIROS DE ARAÚJO;15;PMDB;Eleito;1.534;39,53;RN;2413102
30;SENADOR GEORGINO AVELINO;Prefeito;GONCALO DE ASSIS BEZERRA;15;PMDB;Eleito;1.721;57,23;RN;2413201
30;SERRA CAIADA;Prefeito;JESSÉ GOMES DA SILVA;15;PMDB;Eleito;2.798;51,24;RN;#N/D
30;SERRA DE SÃO BENTO;Prefeito;FRANCISCO ERASMO DE MORAIS;11;PP;Eleito;2.852;72,53;RN;2413300
30;SERRA DO MEL;Prefeito;JOSIVAN BIBIANO DE AZEVEDO;45;PSDB;Eleito;4.242;58,14;RN;2413359
30;SERRA NEGRA DO NORTE;Prefeito;ROGÉRIO BEZERRA MARIZ;40;PSB;Eleito;2.783;53,29;RN;2413409
30;SERRINHA;Prefeito;FABIANO HENRIQUE DE SOUZA TEIXEIRA;15;PMDB;Eleito;2.721;52,72;RN;2413508
30;SERRINHA DOS PINTOS;Prefeito;FRANCISCO DAS CHAGAS DE FREITAS;40;PSB;Eleito;1.762;53,97;RN;2413557
30;SEVERIANO MELO;Prefeito;SILVESTRE MONTEIRO MARTINS;40;PSB;Eleito;3.017;51,62;RN;#N/D
30;SÍTIO NOVO;Prefeito;WANIRA DE HOLANDA BRASIL;40;PSB;Eleito;1.808;50,74;RN;2413706
30;TABOLEIRO GRANDE;Prefeito;MARIA MIRIAM PINHEIRO DE PAIVA;15;PMDB;Eleito;1.641;100,00;RN;2413805
30;TAIPU;Prefeito;SEBASTIÃO AMBROSIO DE MELO;40;PSB;Eleito;4.606;61,09;RN;2413904
30;TANGARÁ;Prefeito;JORGE EDUARDO DE CARVALHO BEZERRA;40;PSB;Eleito;4.743;51,89;RN;2414001
30;TENENTE ANANIAS;Prefeito;MARIA JOSE JACOME DA SILVA;40;PSB;Eleito;3.658;59,86;RN;2414100
30;TENENTE LAURENTINO CRUZ;Prefeito;AIRTON LAURENTINO JUNIOR;40;PSB;Eleito;1.947;53,96;RN;2414159
30;TIBAU;Prefeito;FRANCISCO DE ASSIS DINIZ;40;PSB;Eleito;1.69;54,25;RN;2411056
30;TIBAU DO SUL;Prefeito;EDMILSON INÁCIO DA SILVA;12;PDT;Eleito;3.675;51,11;RN;2414209
30;TIMBAÚBA DOS BATISTAS;Prefeito;IVANILDO ARAUJO DE ALBUQUERQUE FILHO;40;PSB;Eleito;1.203;58,51;RN;2414308
30;TOUROS;Prefeito;LUCIANA VIEIRA DA SILVA FARIAS;23;PPS;Eleito;8.996;53,90;RN;2414407
30;TRIUNFO POTIGUAR;Prefeito;JOSÉ GILDENOR DA FONSECA;40;PSB;Eleito;1.954;61,47;RN;2414456
30;UMARIZAL;Prefeito;JOSE ROGERIO DE SOUZA FONSECA;40;PSB;Eleito;4.021;54,29;RN;2414506
30;UPANEMA;Prefeito;MARIA STELLA FREIRE DA COSTA;15;PMDB;Eleito;4.722;55,33;RN;2414605
30;VÁRZEA;Prefeito;GETULIO LUCIANO RIBEIRO;14;PTB;Eleito;2.176;53,13;RN;2414704
30;VENHA-VER;Prefeito;EXPEDITO SALVIANO;22;PR;Eleito;1.854;74,16;RN;2414753
30;VERA CRUZ;Prefeito;MARCOS ANTÔNIO CABRAL;40;PSB;Eleito;4.386;64,72;RN;2414803
30;VIÇOSA;Prefeito;MARIA JOSE OLIVEIRA;14;PTB;Eleito;1.079;100,00;RN;2414902
30;VILA FLOR;Prefeito;GRINALDO JOAQUIM DE SOUZA;31;PHS;Eleito;1.058;55,13;RN;2415008
