CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;LOGRADOURO;Prefeito;HUMBERTO LUIS LISBOA ALVES;15;PMDB;Eleito;1.823;72,20;PB;2508554
30;LUCENA;Prefeito;ANTONIO MENDONÇA MONTEIRO JUNIOR;22;PR;Eleito;5.279;71,83;PB;2508604
30;MÃE D'ÁGUA;Prefeito;PÉRICLES VIANA DE OLIVEIRA JÚNIOR;11;PP;Eleito;1.548;55,72;PB;2508703
30;MALTA;Prefeito;AJÁCIO GOMES WANDERLEY;14;PTB;Eleito;2.031;59,81;PB;2508802
30;MAMANGUAPE;Prefeito;EDUARDO CARNEIRO DE BRITO;40;PSB;Eleito;13.815;62,19;PB;2508901
30;MANAÍRA;Prefeito;JOSÉ SIMÃO DE SOUSA;11;PP;Eleito;3.386;55,06;PB;2509008
30;MARCAÇÃO;Prefeito;PAULO SÉRGIO DA SILVA ARAÚJO;15;PMDB;Eleito;2.301;53,17;PB;2509057
30;MARI;Prefeito;ANTONIO GOMES DA SILVA;45;PSDB;Eleito;7.266;61,19;PB;2509107
30;MARIZÓPOLIS;Prefeito;JOSE VIEIRA DA SILVA;19;PTN;Eleito;2.772;74,96;PB;2509156
30;MASSARANDUBA;Prefeito;PAULO FRACINETTE DE OLIVEIRA;31;PHS;Eleito;3.803;53,41;PB;2509206
30;MATARACA;Prefeito;JOAO MADRUGA DA SILVA;15;PMDB;Eleito;2.777;54,75;PB;2509305
30;MATINHAS;Prefeito;JOSE COSTA ARAGAO JUNIOR;14;PTB;Eleito;1.51;51,61;PB;2509339
30;MATO GROSSO;Prefeito;KATSONARA SOARES DE ANDRADE MONTEIRO;25;DEM;Eleito;1.452;100,00;PB;2509370
30;MATURÉIA;Prefeito;DANIEL DANTAS WANDERLEY;15;PMDB;Eleito;1.972;51,85;PB;2509396
30;MOGEIRO;Prefeito;ANTONIO JOSÉ FERREIRA;44;PRP;Eleito;4.784;62,74;PB;2509404
30;MONTADAS;Prefeito;LINDEMBERGUE SOUZA SILVA;25;DEM;Eleito;1.656;59,35;PB;2509503
30;MONTE HOREBE;Prefeito;ERIVAN DIAS GUARITA;25;DEM;Eleito;1.433;54,08;PB;2509602
30;MONTEIRO;Prefeito;EDNACÉ ALVES SILVESTRE HENRIQUE;45;PSDB;Eleito;9.315;54,09;PB;2509701
30;MULUNGU;Prefeito;JOSÉ LEONEL DE MOURA;45;PSDB;Eleito;3.369;50,56;PB;2509800
30;NATUBA;Prefeito;JOSEVALDO ALVES DA SILVA;40;PSB;Eleito;2.691;56,00;PB;2509909
30;NAZAREZINHO;Prefeito;FRANCISCO ASSIS BRAGA JUNIOR;14;PTB;Eleito;2.41;50,70;PB;2510006
30;NOVA FLORESTA;Prefeito;JOAO  ELIAS DA SILVEIRA NETO AZEVEDO;25;DEM;Eleito;2.405;40,77;PB;2510105
30;NOVA OLINDA;Prefeito;MARIA GALDINO IRMA;25;DEM;Eleito;1.981;54,35;PB;2510204
30;NOVA PALMEIRA;Prefeito;JOSE PETRONILO DE ARAUJO;11;PP;Eleito;1.427;53,65;PB;2510303
30;OLHO D'ÁGUA;Prefeito;FRANCISCO DE ASSIS CARVALHO;45;PSDB;Eleito;2.683;51,65;PB;2510402
30;OLIVEDOS;Prefeito;JOSIMAR GONÇALVES COSTA;15;PMDB;Eleito;1.709;69,19;PB;2510501
30;OURO VELHO;Prefeito;INACIO AMARO DOS SANTOS FILHO;12;PDT;Eleito;1.234;56,40;PB;2510600
30;PARARI;Prefeito;SOLANGE AIRES CALUETE GUIMARAES;25;DEM;Eleito;1.111;82,73;PB;2510659
30;PASSAGEM;Prefeito;AGAMENON BALDUÍNO DA NÓBREGA;45;PSDB;Eleito;1.014;58,41;PB;2510709
30;PATOS;Prefeito;NABOR WANDERLEY DA NOBREGA FILHO;15;PMDB;Eleito;30.774;97,33;PB;2510808
30;PAULISTA;Prefeito;SEVERINO PEREIRA DANTAS;14;PTB;Eleito;4.042;50,30;PB;2510907
30;PEDRA BRANCA;Prefeito;JOSE DE ANCHIETA NOIA;14;PTB;Eleito;1.577;58,02;PB;2511004
30;PEDRA LAVRADA;Prefeito;JOSÉ ANTONIO VASCONCELOS DA COSTA;25;DEM;Eleito;2.867;59,20;PB;2511103
30;PEDRAS DE FOGO;Prefeito;MARIA CLARICE RIBEIRO BORBA;15;PMDB;Eleito;9.058;55,90;PB;2511202
30;PEDRO RÉGIS;Prefeito;SEVERINO BATISTA DE CARVALHO;45;PSDB;Eleito;1.959;59,56;PB;2512721
30;PIANCÓ;Prefeito;FLÁVIA SERRA GALDINO;11;PP;Eleito;5.664;59,42;PB;2511301
30;PICUÍ;Prefeito;RUBENS GERMANO COSTA;45;PSDB;Eleito;6.616;59,19;PB;2511400
30;PILAR;Prefeito;VIRGINIA MARIA PEIXOTO VELLOSO BORGES;11;PP;Eleito;4.252;60,97;PB;2511509
30;PILÕES;Prefeito;FELIX ANTONIO MENEZES DA CUNHA;11;PP;Eleito;2.476;50,35;PB;2511608
30;PILÕEZINHOS;Prefeito;GERALDO MENDES DA SILVA JUNIOR;25;DEM;Eleito;2.056;52,94;PB;2511707
30;PIRPIRITUBA;Prefeito;RINALDO DE LUCENA GUEDES;40;PSB;Eleito;2.922;52,90;PB;2511806
30;PITIMBU;Prefeito;JOSE ROMULO CARNEIRO DE ALBUQUERQUE;11;PP;Eleito;4.132;51,84;PB;#N/D
30;POCINHOS;Prefeito;ARTHUR BOMFIM GALDINO DE ARAUJO;45;PSDB;Eleito;5.585;55,17;PB;2512002
30;POÇO DANTAS;Prefeito;ITAMAR MOREIRA FERNANDES;15;PMDB;Eleito;2.338;92,52;PB;2512036
30;POÇO DE JOSÉ DE MOURA;Prefeito;MANOEL ALVES NETO;25;DEM;Eleito;1.54;51,94;PB;2512077
30;POMBAL;Prefeito;YASNAYA POLLYANNA DANTAS WERTON;13;PT;Eleito;10.01;52,12;PB;2512101
30;PRATA;Prefeito;MARCEL NUNES DE FARIAS;45;PSDB;Eleito;1.544;55,08;PB;2512200
30;PRINCESA ISABEL;Prefeito;THIAGO PEREIRA DE SOUSA SOARES;15;PMDB;Eleito;5.65;51,96;PB;2512309
30;PUXINANÃ;Prefeito;ABELARDO ANTÔNIO COUTINHO;22;PR;Eleito;4.006;80,38;PB;#N/D
30;QUEIMADAS;Prefeito;JOSE CARLOS DE SOUSA REGO;14;PTB;Eleito;9.025;39,60;PB;2512507
30;QUIXABA;Prefeito;JÚLIO CÉZAR DE MEDEIROS BATISTA;15;PMDB;Eleito;1.088;79,77;PB;#N/D
30;REMÍGIO;Prefeito;LUIS CLÁUDIO RÉGIS MARINHO;11;PP;Eleito;5.595;55,03;PB;2512705
30;RIACHÃO;Prefeito;PAULO DA CUNHA TORRES;15;PMDB;Eleito;1.373;53,28;PB;2512747
30;RIACHÃO DO BACAMARTE;Prefeito;JOSE GIL MOTA TITO;45;PSDB;Eleito;1.557;54,42;PB;2512754
30;RIACHÃO DO POÇO;Prefeito;MARIA AUXILIADORA DIAS DO REGO;25;DEM;Eleito;2.11;68,40;PB;2512762
30;RIACHO DE SANTO ANTÔNIO;Prefeito;JOSE ROBERTO DE LIMA;14;PTB;Eleito;827;61,17;PB;2512788
30;RIACHO DOS CAVALOS;Prefeito;SEBASTIÃO PEREIRA PRIMO;45;PSDB;Eleito;3.106;58,11;PB;2512804
30;RIO TINTO;Prefeito;MAGNA CELI FERNANDES GERBASI;15;PMDB;Eleito;9.752;75,21;PB;2512903
30;SALGADINHO;Prefeito;DEBORA CRISTIANE FARIAS MORAIS;45;PSDB;Eleito;1.182;53,83;PB;2513000
30;SALGADO DE SÃO FÉLIX;Prefeito;ADAURIO ALMEIDA;25;DEM;Eleito;4.172;56,22;PB;2513109
30;SANTA CECÍLIA;Prefeito;ROBERTO FLORENTINO PESSOA;45;PSDB;Eleito;3.062;69,70;PB;2513158
30;SANTA CRUZ;Prefeito;RAIMUNDO ANTUNES BATISTA;13;PT;Eleito;2.21;51,41;PB;2513208
30;SANTA HELENA;Prefeito;ELAIR DINIZ BRASILEIRO;45;PSDB;Eleito;2.715;68,42;PB;2513307
30;SANTA INÊS;Prefeito;ADJEFFERSON KLEBER VIEIRA DINIZ;25;DEM;Eleito;1.779;56,24;PB;#N/D
30;SANTA LUZIA;Prefeito;JOSE ADEMIR PEREIRA DE MORAIS;25;DEM;Eleito;4.814;52,97;PB;2513406
30;SANTA RITA;Prefeito;MARCUS ODILON RIBEIRO COUTINHO;15;PMDB;Eleito;32.038;50,85;PB;2513703
30;SANTA TERESINHA;Prefeito;DAVI CORDEIRO DE OLIVEIRA;45;PSDB;Eleito;1.255;36,63;PB;2513802
30;SANTANA DE MANGUEIRA;Prefeito;TÂNIA MANGUEIRA NITÃO INÁCIO;14;PTB;Eleito;1.81;51,57;PB;2513505
30;SANTANA DOS GARROTES;Prefeito;JOSÉ ALENCAR LIMA;45;PSDB;Eleito;2.251;50,14;PB;2513604
30;SANTARÉM;Prefeito;LUCRECIA ADRIANA DE ANDRADE BARBOSA DANTAS;15;PMDB;Eleito;1.071;53,10;PB;2513653
30;SANTO ANDRÉ;Prefeito;FENELON MEDEIROS FILHO;14;PTB;Eleito;657;33,40;PB;2513851
30;SÃO BENTINHO;Prefeito;FRANCISCO ANDRADE CARREIRO;22;PR;Eleito;1.411;52,26;PB;2513927
30;SÃO BENTO;Prefeito;JACI SEVERINO DE SOUZA;15;PMDB;Eleito;11.374;64,25;PB;2513901
30;SÃO DOMINGOS DE POMBAL;Prefeito;ADEILZA SOARES FREIRES;15;PMDB;Eleito;1.517;60,58;PB;#N/D
30;SÃO DOMINGOS DO CARIRI;Prefeito;JOSE FERREIRA DA SILVA;45;PSDB;Eleito;1.184;67,77;PB;2513943
30;SÃO FRANCISCO;Prefeito;JOSÉ ROFRANTS LOPES CASIMIRO;45;PSDB;Eleito;2.005;73,63;PB;2513984
30;SÃO JOÃO DO CARIRI;Prefeito;ROBERTO PEDRO MEDEIROS FILHO;14;PTB;Eleito;1.829;58,21;PB;2514008
30;SÃO JOÃO DO RIO DO PEIXE;Prefeito;JOSÉ LAVOISIER GOMES DANTAS;11;PP;Eleito;5.955;53,52;PB;2500700
30;SÃO JOÃO DO TIGRE;Prefeito;EDUARDO JORGE LIMA DE ARAÚJO;45;PSDB;Eleito;1.349;50,71;PB;2514107
30;SÃO JOSÉ DA LAGOA TAPADA;Prefeito;EVILASIO FORMIGA LUCENA NETO;25;DEM;Eleito;3.214;65,43;PB;2514206
30;SÃO JOSÉ DE CAIANA;Prefeito;JOSÉ WALTER MARINHO MARSICANO JUNIOR;15;PMDB;Eleito;1.823;53,16;PB;2514305
30;SÃO JOSÉ DE ESPINHARAS;Prefeito;RICARDO VILAR WANDERLEY NOBREGA;45;PSDB;Eleito;1.401;42,49;PB;2514404
30;SÃO JOSÉ DE PIRANHAS;Prefeito;DOMINGOS LEITE DA SILVA NETO;15;PMDB;Eleito;5.804;55,33;PB;2514503
