CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;BILAC;Prefeito;JOSE ROBERTO REBELATO;45;PSDB;Eleito;2.422;49,97;SP;3506409
30;BIRIGUI;Prefeito;WILSON CARLOS RODRIGUES BORINI;15;PMDB;Eleito;35.165;59,76;SP;3506508
30;BIRITIBA MIRIM;Prefeito;CARLOS ALBERTO TAINO JUNIOR;45;PSDB;Eleito;3.872;24,18;SP;#N/D
30;BOA ESPERANÇA DO SUL;Prefeito;JAIME FORTINO BENASSI;15;PMDB;Eleito;4.915;61,72;SP;3506706
30;BOCAINA;Prefeito;JOÃO FRANCISCO BERTONCELLO DANIELETTO;43;PV;Eleito;3.358;51,86;SP;3506805
30;BOFETE;Prefeito;CLAUDECIO JOSE EBURNEO;13;PT;Eleito;3.461;58,14;SP;3506904
30;BOITUVA;Prefeito;ASSUNTA MARIA LABRONICI GOMES;25;DEM;Eleito;13.456;54,37;SP;3507001
30;BOM JESUS DOS PERDÕES;Prefeito;CARLOS RIGINIK JUNIOR;45;PSDB;Eleito;4.756;45,15;SP;3507100
30;BOM SUCESSO DE ITARARÉ;Prefeito;DIRCEU PACHECO DE OLIVEIRA;45;PSDB;Eleito;1.37;56,75;SP;3507159
30;BORÁ;Prefeito;LUIZ CARLOS RODRIGUES;13;PT;Eleito;478;57,59;SP;3507209
30;BORACÉIA;Prefeito;OSVALDO GIANTI;11;PP;Eleito;1.939;71,18;SP;3507308
30;BORBOREMA;Prefeito;JORGE FERES JUNIOR;13;PT;Eleito;7.027;78,77;SP;3507407
30;BOREBI;Prefeito;ANTONIO CARLOS VACA;45;PSDB;Eleito;848;57,49;SP;3507456
30;BOTUCATU;Prefeito;JOÃO CURY NETO;45;PSDB;Eleito;34.551;53,58;SP;3507506
30;BRAGANÇA PAULISTA;Prefeito;JOÃO AFONSO SOLIS;45;PSDB;Eleito;30.64;38,24;SP;3507605
30;BRAÚNA;Prefeito;HEITOR VERDU;43;PV;Eleito;2.162;69,70;SP;3507704
30;BREJO ALEGRE;Prefeito;PEDRO DE PAULA CASTILHO;43;PV;Eleito;976;55,20;SP;3507753
30;BRODOWSKI;Prefeito;ALFREDO AMADOR TONELLO;14;PTB;Eleito;6.334;52,29;SP;3507803
30;BROTAS;Prefeito;ANTONIO BENEDITO SALLA;12;PDT;Eleito;6.379;53,11;SP;3507902
30;BURI;Prefeito;CLAUDIO ROMUALDO Ú FONSECA;12;PDT;Eleito;4.297;38,26;SP;3508009
30;BURITAMA;Prefeito;IZAIR DOS SANTOS TEIXEIRA;23;PPS;Eleito;5.075;55,79;SP;3508108
30;BURITIZAL;Prefeito;AGLIBERTO GONÇALVES;45;PSDB;Eleito;1.58;61,03;SP;3508207
30;CABRÁLIA PAULISTA;Prefeito;JACINTHO ZANONI FILHO;40;PSB;Eleito;2.309;79,59;SP;3508306
30;CABREÚVA;Prefeito;CLÁUDIO ANTÔNIO GIANNINI;15;PMDB;Eleito;8.929;42,88;SP;3508405
30;CAÇAPAVA;Prefeito;CARLOS ANTONIO VILELA;25;DEM;Eleito;28.855;85,41;SP;3508504
30;CACHOEIRA PAULISTA;Prefeito;FABIANO ANTONIO CHALITA VIEIRA;45;PSDB;Eleito;9.691;53,02;SP;3508603
30;CACONDE;Prefeito;ANTONIO CARLOS DE FARIA;45;PSDB;Eleito;5.481;52,66;SP;3508702
30;CAFELÂNDIA;Prefeito;ORIVALDO GAZOTO;13;PT;Eleito;4.84;48,31;SP;3508801
30;CAIABU;Prefeito;JOÃO ANTONIO ALVES;14;PTB;Eleito;1.748;58,88;SP;3508900
30;CAIEIRAS;Prefeito;ROBERTO HAMAMOTO;25;DEM;Eleito;20.992;47,38;SP;3509007
30;CAIUÁ;Prefeito;CICERO PAULINO SOBRINHO;45;PSDB;Eleito;1.171;37,52;SP;3509106
30;CAJAMAR;Prefeito;DANIEL FERREIRA DA FONSECA;45;PSDB;Eleito;14.778;65,84;SP;3509205
