CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;ARAGOIÂNIA;Prefeito;RUBENS SILVERIO RIOS;15;PMDB;Eleito;2.546;45,92;GO;5201801
30;ARAGUAPAZ;Prefeito;JONAS SOUZA DA ROCHA;25;DEM;Eleito;2.779;53,71;GO;5202155
30;ARENÓPOLIS;Prefeito;ANTONIO PAIÃO DE CAMPOS;25;DEM;Eleito;1.413;51,14;GO;5202353
30;ARUANÃ;Prefeito;HERMANO DE CARVALHO;45;PSDB;Eleito;3.081;82,18;GO;5202502
30;AURILÂNDIA;Prefeito;AGUINALDO OLIVEIRA DE REZENDE JUNIOR;19;PTN;Eleito;1.498;58,93;GO;5202601
30;AVELINÓPOLIS;Prefeito;AGMON LEITE DA COSTA;40;PSB;Eleito;1.252;100,00;GO;5202809
30;BALIZA;Prefeito;DIVINO FRANCISCO MARTINS MAIA;13;PT;Eleito;1.32;58,15;GO;5203104
30;BARRO ALTO;Prefeito;ANTONIO LUCIANO BATISTA DE LUCENA;25;DEM;Eleito;2.734;55,46;GO;5203203
30;BELA VISTA DE GOIÁS;Prefeito;EURIPEDES JOSE DO CARMO;20;PSC;Eleito;5.204;38,99;GO;5203302
30;BOM JARDIM DE GOIÁS;Prefeito;CLEUDES BERNARDES DA COSTA;45;PSDB;Eleito;3.066;55,72;GO;5203401
30;BOM JESUS DE GOIÁS;Prefeito;ADAIR HENRIQUES DA SILVA;45;PSDB;Eleito;8.641;79,46;GO;5203500
30;BONFINÓPOLIS;Prefeito;JOSÉ DA LUZ PAULINO OLIVEIRA;40;PSB;Eleito;2.357;53,24;GO;5203559
30;BONÓPOLIS;Prefeito;VALDEIR FEITOSA ALVES RODRIGUES;11;PP;Eleito;1.092;51,53;GO;5203575
30;BRAZABRANTES;Prefeito;JOSEÍLE FARIAS DE MENDONÇA;11;PP;Eleito;954;44,77;GO;5203609
30;BRITÂNIA;Prefeito;CLEUZA LUIZ DE ASSUNÇÃO;15;PMDB;Eleito;1.72;45,06;GO;5203807
30;BURITI ALEGRE;Prefeito;JOÃO ALFREDO DE MELLO NETO;13;PT;Eleito;3.341;56,85;GO;5203906
30;BURITI DE GOIÁS;Prefeito;REGINA MARIA COSTA LIMA;15;PMDB;Eleito;1.224;52,37;GO;5203939
30;BURITINÓPOLIS;Prefeito;MARIA APARECIDA DA CRUZ COSTA;22;PR;Eleito;1.347;100,00;GO;5203962
30;CABECEIRAS;Prefeito;NADIR JOSE DE PAIVA;11;PP;Eleito;2.93;61,87;GO;5204003
30;CACHOEIRA ALTA;Prefeito;ELINE PETRONI CAIADO FLEURY;25;DEM;Eleito;2.512;47,68;GO;5204102
30;CACHOEIRA DE GOIÁS;Prefeito;MARLUCIO PINHEIRO DUARTE;25;DEM;Eleito;786;57,41;GO;5204201
30;CACHOEIRA DOURADA;Prefeito;ROBSON SILVA LIMA;40;PSB;Eleito;3.262;50,72;GO;5204250
30;CAÇU;Prefeito;ANDRE LUIZ GUIMARAES VIEIRA;15;PMDB;Eleito;3.344;50,50;GO;#N/D
30;CAIAPÔNIA;Prefeito;EDSON ROSA CABRAL;15;PMDB;Eleito;4.838;51,23;GO;5204409
30;CALDAS NOVAS;Prefeito;NEY GONÇALVES DE SOUSA;20;PSC;Eleito;20.83;59,91;GO;5204508
30;CALDAZINHA;Prefeito;FRANCISCO FLORIANO DUTRA;22;PR;Eleito;1.517;61,39;GO;5204557
30;CAMPESTRE DE GOIÁS;Prefeito;ROBERTO JOSE DA COSTA;13;PT;Eleito;1.608;59,78;GO;5204607
30;CAMPINORTE;Prefeito;WANDER ANTUNES BORGES;11;PP;Eleito;3.474;52,54;GO;5204706
